episode,score,avg_score
739,-215.4966885838509,-57.46155783593277
740,9.529108507070646,-57.05591493209071
741,-98.57353634056994,-57.486241013214766
742,-17.52184533868757,-57.77715891404889
743,-5.654637291143814,-57.36756503346669
744,-23.154212841510258,-56.45395121619847
745,-16.652774184055588,-56.54622805586066
746,-60.89417084098873,-57.021618214882444
747,-46.93911391498589,-56.32731539602183
748,-40.259732632594904,-55.64681331375639
749,-20.188299176012585,-55.759136537752305
750,-33.01556423916858,-55.240017077516434
751,-33.83726266647082,-54.16521798250714
752,-286.51357470011794,-56.11201444238123
753,-60.12651696258027,-56.49129578888443
754,-31.596747030097646,-55.9988407269453
755,-32.083300916129105,-55.41286381428743
756,26.533877873189525,-54.25154905811521
757,20.400763301673223,-53.41761136405461
758,-50.58878583385199,-53.26502708290596
759,-59.318610335699546,-53.05267602019735
760,-11.491592126370804,-52.93876999009918
761,-97.75984318692993,-51.83438059786458
762,34.673378478306034,-51.08914396453737
763,-11.302980639462698,-50.0150075152079
764,-40.25165130678185,-49.137172257648565
765,0.6249124009568447,-48.67741838459367
766,28.240059874567038,-47.65584176371729
767,-34.08158910775519,-47.62297206868874
768,-89.0615723090812,-48.15575908473268
769,-44.942222092677895,-48.37816723923579
770,-16.429950564816437,-48.298387653123434
771,-77.51066965639964,-48.92893448852068
772,-50.673735448293925,-48.34088453871082
773,50.0773628616497,-47.241327397867046
774,-65.15398435790016,-47.13793107295603
775,-197.84164488532105,-49.13362770106166
776,-53.67223573301278,-49.629734295343745
777,-32.08438233497697,-49.77650314648914
778,-97.80220679109308,-50.978809177926806
779,-41.035616791267614,-51.782279456411025
780,-3.6923342933676935,-51.49383552111766
781,-42.41383985311259,-50.38617530468239
782,-96.5392447153137,-50.98288561598629
783,-53.72639694364227,-50.93812805715041
784,2.3077747350969418,-50.421494618530225
785,-15.124064068367375,-49.894731289080894
786,-56.11370448522217,-49.688749407504346
787,-42.87555853756909,-49.51822864347007
788,-89.48905075240476,-50.24775078468243
789,-194.81550883259933,-51.91021853224861
790,-53.12751400180662,-51.94184665963758
791,-22.19295495791684,-51.99850627429825
792,-100.84407827051749,-52.53690972907449
793,-25.516758710887146,-52.7132360943845
794,28.74844121840146,-52.505743307757854
795,-25.95547399779654,-49.472062584864
796,-0.4308826815413871,-49.90028001699638
797,1.849844210582006,-49.99615197896049
798,-329.8670739563647,-52.59748175745793
799,-137.34261488760518,-53.46267122433441
800,19.889754090589506,-53.50131598312629
801,-39.79617063711919,-53.66277983144928
802,0.20851349543519948,-52.77093112615232
803,25.085823381252737,-51.851851388439854
804,-8.405112165286155,-51.31456356278523
805,3.98477142693082,-51.154927968031906
806,-50.70090649104717,-50.41493848101978
807,20.842537196845026,-49.777323953806764
808,18.727495514175796,-48.97530519839267
809,-0.7023861851846789,-48.18215552755476
810,28.834444027533138,-47.56283709197301
811,4.842803916080555,-47.12255249419481
812,-31.177150283118166,-47.019123251310155
813,-53.98385100910151,-47.486391797213784
814,-33.328268495307896,-46.428953704254816
815,-26.650593806684412,-46.77124138111514
816,-282.7789072420726,-49.51208329504148
817,37.30040476178814,-49.35207119424354
818,-77.14951743456164,-47.99408491756325
819,-57.25680994203596,-48.34717700327627
820,-165.96342007241225,-48.64540201677124
821,-280.1479644062226,-49.420298450413554
822,56.407292327607166,-48.94883079533598
823,-181.94722195792258,-50.718115463131234
824,-23.873945134819564,-50.90787571493822
825,11.862818311606022,-50.89652800615049
826,-45.25342875402681,-51.14498919092602
827,6.092177422033146,-50.74593988915544
828,-9.345227099073284,-50.67861990706306
829,42.18813840338135,-49.972799187235324
830,26.97513247747365,-47.4481274235631
831,-25.985839555110914,-47.318508095875686
832,-129.2846923875263,-48.804365395956204
833,-68.68975624609591,-46.778809660571426
834,13.73776307931833,-46.92850892924267
835,-6.639209450001175,-46.80605035568984
836,-93.11953314227546,-47.524837239328754
837,52.04680042260702,-46.69831656267317
838,-294.2743814578459,-47.98020404745394
839,74.29694785550274,-45.08226768306041
840,-25.75468303563234,-45.435105598487446
841,98.95489516553272,-43.45982128342641
842,-39.634653448663315,-43.68094936452616
843,75.28045206047267,-42.87159847101
844,-366.32744150353403,-46.30333075763023
845,-29.725450618329774,-46.434057521972974
846,61.95921365868524,-45.205523676976235
847,39.344431837185354,-44.34268821945452
848,91.49095962363141,-43.025181296892264
849,4.465735336267315,-42.77864095176946
850,-48.694840054809774,-42.93543370992587
851,-58.11992005144638,-43.178260283775636
852,79.68437251536449,-39.5162808116208
853,70.42825320144212,-38.21073310998058
854,11.446604632230802,-37.78029959335729
855,-313.0979058487935,-40.59044564268393
856,3.6202717717434325,-40.8195817036984
857,-20.231597918603597,-41.225905315901166
858,-92.09875001302697,-41.64100495769292
859,-43.45620744261515,-41.482380928762076
860,52.29743995560624,-40.844490607942305
861,-20.17846002895334,-40.06867677636254
862,-60.63086857521358,-41.02171924689774
863,90.74611238642944,-40.001228316638816
864,-42.73445699128477,-40.02605637348385
865,-40.44050431212469,-40.436710540614655
866,-42.68341339058718,-41.1459452732662
867,-139.14432665589516,-42.1965726487476
868,-35.05115962938919,-41.656468521950686
869,-24.044911109213942,-41.447495412116034
870,-10.289722269451644,-41.38609312916239
871,-26.36597499642842,-40.87464618256267
872,31.689474794621503,-40.05101408013352
873,82.53451181345092,-39.726442590615505
874,31.003213188859462,-38.76487061514791
875,-23.88101875282402,-37.02526435382295
876,58.05786107308558,-35.90796338576196
877,-61.03564783016335,-36.19747604071383
878,65.20509357366235,-34.56740303706627
879,17.4783372407014,-33.98226349674658
880,126.32555206062689,-32.682084633206635
881,67.15473094482344,-31.586398925227275
882,1.73217177510044,-30.60368476032313
883,-38.18556621188421,-30.448276453005555
884,-6.84166830258944,-30.539770883382417
885,18.952743004317057,-30.199002812655564
886,97.84288078713021,-28.659436959932044
887,-6.552922904729492,-28.296210603603654
888,-32.767980045596545,-27.728999896535573
889,117.15992087235782,-24.609245599485998
890,-43.18423845162546,-24.509812843984193
891,-21.357591455593493,-24.501459208960956
892,-35.348983878930454,-23.846508265045085
893,-96.8043272839841,-24.559383950776056
894,103.90802720639927,-23.80778809089608
895,-30.85992208356666,-23.85683257175378
896,-70.7162529852366,-24.559686274790728
897,42.186308794261926,-24.15632162895393
898,-112.53680429523212,-21.983018932342603
899,-28.54210210509025,-20.895013804517454
900,38.577157600002096,-20.708139769423322
901,97.02999610672082,-19.339878101984926
902,126.54263769536524,-18.076536859985623
903,13.343065586603203,-18.19396443793212
904,-49.68919552040788,-18.606805271483335
905,-36.50906830556647,-19.011743668808307
906,40.793250637102986,-18.096802097526805
907,-52.90623766777075,-18.83428984617296
908,-20.10324573657516,-19.222597258680477
909,107.5769164685982,-18.139804232142648
910,47.97884335530706,-17.948360238864908
911,105.80714675458441,-16.938716810479868
912,96.57025308443204,-15.661242776804363
913,3.058126338134514,-15.090823003332002
914,100.06217908123318,-13.756918527566596
915,-60.0151944891937,-14.090564534391687
916,166.69489793824297,-9.595826482588532
917,27.007482376182224,-9.69875570644459
918,-19.932868338638997,-9.126589215485364
919,80.5540345973191,-7.748480770091816
920,100.88599701374457,-5.0799865992302475
921,135.00426667630757,-0.9284642884049467
922,117.11558713616225,-0.32138134031939586
923,-87.49284256462114,0.6231624536136193
924,138.24042776742115,2.2443061826360258
925,-4.536514542922518,2.0803128540907405
926,-8.695125835607243,2.4458958832749365
927,70.68981670105129,3.091872276065118
928,50.52813698268508,3.6906059168827006
929,-23.919070550981687,3.02953382733907
930,114.73312780676706,3.907113780632005
931,121.88731665261008,5.385845342709215
932,-62.913819823560964,6.049554068348868
933,-23.637318896087706,6.500078441848951
934,37.66067443536275,6.739307555409393
935,-8.241415415835263,6.723285495751054
936,150.33349315279145,9.157815758701723
937,32.80231222327785,8.965370876708432
938,19.271339039545495,12.100828081682344
939,63.44672339843844,11.9923258371117
940,-147.64246449619003,10.773448022506123
941,-259.0129414550969,7.193769656299832
942,122.979549413065,8.819911684917113
943,-98.26911544483595,7.084416009864026
944,-41.093079864379746,10.336759626255565
945,-21.650443145342166,10.417509700985446
946,28.424283679572284,10.082160401194315
947,111.15496303231089,10.80026571314557
948,-17.019426426794013,9.715161852641316
949,-2.1530540116512924,9.648973959162129
950,-20.116296636705655,9.93475939334317
951,235.45302151165868,12.870488808974223
952,97.08873826702026,13.04453246649078
953,-15.295039700154902,12.187299537474813
954,128.44289840612493,13.357262475213751
955,-39.25308364783426,16.095710697223343
956,8.365071602501843,16.143158695530925
957,15.341004393833117,16.498884718655294
958,81.83450956360925,18.238217314421657
959,128.77685975814993,19.960547986429308
960,-10.190838070327274,19.33566520616997
961,-26.512400829606463,19.272325798163436
962,-173.25122638903989,18.146122220025177
963,112.18397269036558,18.36050082306454
964,51.81986488913808,19.306044041868766
965,27.315088729228588,19.9835999722823
966,96.50659587212246,21.375500064909396
967,-6.246070864385544,22.70448262282449
968,127.45323106353361,24.329526529753718
969,-29.210970035756304,24.277865940488297
970,11.811360942832692,24.498876772611137
971,61.975076575910755,25.38228728833454
972,-45.09942063822761,24.61439833400604
973,4.576827530671039,23.83482149117824
974,70.94141921678796,24.234203551457522
975,3.5103766209926306,24.508117505195692
976,36.25274622675295,24.290066356732364
977,82.6118254407225,25.72654108944122
978,67.43051190042303,25.74879527270883
979,114.35765754788305,26.717588475780648
980,35.597074686025394,25.81030370203463
981,89.56645569309013,26.034420949517298
982,107.47453641557318,27.09184459592203
983,9.837596409587533,27.572076222136747
984,-27.76045308497484,27.36288837431289
985,-37.80734004452732,26.795287543824447
986,-28.51571755010474,25.5317015604521
987,40.11101058184957,25.99834089531789
988,49.34304252673604,26.819451121041215
989,-121.27071491944275,24.43514476312321
990,74.93966079466577,25.61638375558612
991,100.68700570413534,26.836829727183403
992,-197.51325344111987,25.215187031561513
993,-21.19038753510013,25.971326429050354
994,-253.7696751317524,22.394549405668837
995,-8.972194087699567,22.613426685627505
996,41.71219629165707,23.737711178396445
997,132.29178028440663,24.63876589329789
998,161.91881484488005,27.383322084699017
999,-80.18733973360685,26.866869708413855
1000,50.585971171797,26.9869578441318
1001,102.45195149515176,27.04117739801611
1002,-90.35109444419166,24.87224007662054
1003,-50.7182894311274,24.231626526443232
1004,84.90062048851861,25.5775246865325
1005,30.150503586956745,26.24412040545773
1006,1.0947138293861656,25.847135037380568
1007,-62.50021066876124,25.751195307370658
1008,-59.4286201094549,25.357941563641862
1009,-37.40415525935535,23.908130846362322
1010,-301.40435533593745,20.41429885944988
1011,-17.733020467035004,19.17889718723368
1012,90.78609374433474,19.121055593832715
1013,27.872083826281767,19.369195168714185
1014,-58.8783531590927,17.779789846310926
1015,82.09399398597904,19.20088173106265
1016,92.08654651607239,18.45479821684095
1017,125.24292386667834,19.437152631745906
1018,-160.1072152216745,18.035409162915553
1019,20.0404393861711,17.43027321080407
1020,52.427081104301294,16.945684051709645
1021,-47.50236091042727,15.120617775842291
1022,-47.445494825995084,13.475006956220717
1023,13.316451791165733,14.483099899778587
1024,-11.952805339132397,12.981167568713055
1025,-151.2435520638079,11.514097193504199
1026,86.5420951556654,12.466469403416925
1027,110.5112902817358,12.864684139223769
1028,108.3059082087124,13.442461851484046
1029,-23.62750863577385,13.445377470636119
1030,-44.31092828775722,11.85493690969088
1031,-63.564835341736,10.000415389747415
1032,22.13400141202382,10.850893602103262
1033,-27.695932403149882,10.81030746703264
1034,10.580858524666553,10.53950930792568
1035,136.8918510918156,11.990841973002189
1036,84.89899806527472,11.336497022127023
1037,136.1615272779319,12.370089172673561
1038,28.122278283156305,12.458598565109671
1039,23.74606537818127,12.061591984907098
1040,-19.683556483941942,13.341181065029582
1041,17.209578090254368,16.103406260483094
1042,-59.93748119418028,14.27423595441064
1043,-72.1131266127459,14.535795842731543
1044,107.58505847883359,16.022577226163673
1045,18.036002614238626,16.419441683759484
1046,97.07897601266397,17.1059886070904
1047,2.1362544656491167,16.01580152142378
1048,-56.570463770364384,15.620291147988075
1049,-1.848848497215144,15.623333203132436
1050,50.1226357484685,16.325722526984176
1051,-13.08265969503887,13.840365714917205
1052,121.85329818569954,14.088011314103992
1053,-16.492782295091928,14.076033888154623
1054,20.230058757513746,12.99390549166851
1055,-10.41898044447344,13.282246523702122
1056,100.77244456229042,14.20632025330001
1057,-44.66085669080377,13.606301642453642
1058,105.75638395641488,13.8455203863817
1059,99.05919940727341,13.548343782872935
1060,-106.58587062332165,12.58439345734299
1061,91.99889774423727,13.769506443081427
1062,-250.13764201519353,13.000642286819891
1063,122.94014111435114,13.108203971059748
1064,19.665737272419392,12.786662694892557
1065,3.302803996009132,12.54653984756036
1066,32.628000662999284,11.90775389546913
1067,6.418927793977588,12.034403882052766
1068,-42.76127575336682,10.33225881388376
1069,100.48229964506751,11.629191510692
1070,3.7846432156593863,11.548924333420267
1071,110.01973597802089,12.029370927441366
1072,18.31951122627412,12.663560246086384
1073,87.32880740886837,13.491080044868355
1074,-427.05160390770106,8.511149813623465
1075,115.11354787343956,9.627181526147933
1076,-283.33955313816716,6.431258532498734
1077,-27.678101237354454,5.328359265717965
1078,-185.30617925928874,2.8009923541208472
1079,-281.4829443336897,-1.1574136646948814
1080,114.49736837786952,-0.36841072777643774
1081,17.51466230774939,-1.0889286616298457
1082,-111.4752069236975,-3.2784260950225534
1083,12.341595403171885,-3.25338610508671
1084,-12.39152721206655,-3.0996968463576255
1085,-20.379796105433854,-2.925421406966692
1086,-11.035848643442705,-2.7506227179000713
1087,109.33019463369097,-2.0584308773816575
1088,92.26147699919976,-1.6292465326570202
1089,81.60285706138988,0.3994891871513059
1090,-18.507412901660828,-0.534981549811959
1091,-67.8384324912473,-2.2202359317657865
1092,-93.30577069278124,-1.1781611042823992
1093,84.90035055272132,-0.11725372340418531
1094,-83.74841329612914,1.5829588949520466
1095,-6.277576684683012,1.6099050689822128
1096,-23.420711090852365,0.9585759951571161
1097,-22.337907503319386,-0.5877208827201434
1098,13.963727785092857,-2.067271753318017
1099,-15.901603127214386,-1.42441438725409
1100,-8.654597826274554,-2.0168200772348075
1101,-16.788375110109044,-3.2092233432874138
1102,0.8228097506667496,-2.297484301338832
1103,-64.21708953557852,-2.4324723023833417
1104,70.5482465999324,-2.575996041269205
1105,20.099239334203773,-2.6765086837967336
1106,111.49489527531605,-1.5725068693374353
1107,90.02178544278826,-0.04728690822194011
1108,112.93119140549199,1.6763112069275286
1109,10.269878873592418,2.1530515482570065
1110,54.091627682224974,5.708011378438631
1111,-36.30556040915117,5.522285979017469
1112,-47.891197457790376,4.135513066996218
1113,-96.00657124591218,2.896726516274278
1114,56.08514933634302,4.0463615412286345
1115,114.69615817694714,4.372383183138315
1116,20.371957894355475,3.6552372969211473
1117,43.55437835714656,2.8383518418258284
1118,98.37871481088357,5.423211142151409
1119,106.67550478131118,6.289561796102809
1120,18.828594996162384,5.95357693502142
1121,-56.92293238203905,5.859371220305304
1122,94.00791062012105,7.273905274766464
1123,36.29261336453371,7.503666890500145
1124,78.71120895894929,8.410307033480963
1125,81.06114730531357,10.733354027172176
1126,99.34046342874721,10.861337709902996
1127,17.3243730205634,9.929468537291271
1128,-108.14753705655092,7.764934084638636
1129,-109.76077247150582,6.903601446281316
1130,130.71023812133535,8.653813110372242
1131,65.24291597996695,9.941890623589273
1132,106.58391723045831,10.786389781773618
1133,8.359607202401136,11.146945177829128
1134,-196.1892656959942,9.07924393562252
1135,7.327615890177043,7.783601583606135
1136,124.93004808941619,8.18391208384755
1137,99.74059400490007,7.819702751117234
1138,90.59763476715372,8.444456315957206
1139,-116.5525090245687,7.041470571929707
1140,-10.722552833205455,7.131080608437071
1141,-27.65745777760111,6.682410249758516
1142,4.6080771986174085,7.327865833686494
1143,10.611321489866683,8.15511031471262
1144,-174.48682603703043,5.334391469553977
1145,21.51669178026492,5.36919836121424
1146,-29.481295599450476,4.1035956450930975
1147,117.6257213580308,5.258490314016914
1148,120.74718869577747,7.0316668386783325
1149,-25.896757770701328,6.7911877459434695
1150,5.337189465676715,6.343333283115553
1151,102.59856729351634,7.500145553001103
1152,147.22152995121047,7.753827870656214
1153,26.171199444401466,8.180467688051149
1154,17.750615645209066,8.155673256928104
1155,7.001209394844622,8.329875155321282
1156,19.603521177915525,7.518185921477536
1157,127.13356637321387,9.236130152117711
1158,-41.994604950684696,7.758620263046716
1159,141.67448404329105,8.184773109406892
1160,-226.18615269167185,6.988770288723388
1161,-11.626627769374124,5.952515033587274
1162,20.31316475456603,8.657023101284869
1163,39.410921999848114,7.8217309101398405
1164,151.71265885698267,9.142200125985473
1165,-5.23588691666842,9.056813216858698
1166,132.7339700269821,10.057872910498526
1167,17.52839878277004,10.168967620386452
1168,15.646412024038312,10.753044498160502
1169,98.07732122367342,10.728994713946562
1170,39.3337898446695,11.084486180236663
1171,125.30591222978312,11.237347942754283
1172,-82.28872151513103,10.231265615340234
1173,8.64751650254017,9.444452706276952
1174,-112.29687855612947,12.591999959792666
1175,-24.067323105600067,11.20019125000227
1176,114.9907326522669,15.183494107906611
1177,-189.3003283033957,13.567271837246196
1178,158.22654748054728,17.002599104644556
1179,79.24254470807256,20.60985399506218
1180,46.44749278129353,19.92935523909642
1181,134.58108930889233,21.100019509107845
1182,43.35827925611699,22.648354370905995
1183,108.67408163986077,23.611679233272884
1184,-20.076367409572896,23.534830831297818
1185,125.1074767640063,24.98970355999222
1186,33.76165872379306,25.43767863366458
1187,-15.444651938956099,24.18993016793811
1188,50.3693099003472,23.77100849694958
1189,-54.8768895683945,22.406211030651743
1190,66.38851871915092,23.25517034685986
1191,150.4963434859156,25.438518106631488
1192,71.00175443337059,27.081593357893002
1193,-11.303610051730942,26.11955375184848
1194,-93.35217136306979,26.02351617117907
1195,11.615592175243762,26.202447859778346
1196,-316.63893981714455,23.270265572515417
1197,108.63957606480031,24.58004040819662
1198,-0.5812077633869563,24.434591052711816
1199,133.16426263342765,25.92524971031824
1200,26.461506721124337,26.27641075579223
1201,-249.5518209181725,23.948776297711603
1202,-3.4664568976838837,23.905883631228097
1203,128.7860492833122,25.835915019416998
1204,-18.244188042335693,24.94799067299432
1205,10.837660031824427,24.855374879970523
1206,-28.987565292991107,23.450550274287448
1207,125.71554859382421,23.80748790579781
1208,102.79585432446818,23.706134534987573
1209,39.871504015832244,24.002150786409974
1210,-75.9283877164768,22.701950632422953
1211,158.88106638315006,24.65381690034597
1212,8.607795060491995,25.218806825528794
1213,116.54612707205217,27.344333808708438
1214,147.65536555675226,28.260035970912526
1215,69.39218921364004,27.806996281279456
1216,81.58577803615111,28.41913448269741
1217,103.784120790201,29.021431907027953
1218,25.633453138395055,28.293979290303067
1219,-34.859508027185086,26.878629162218104
1220,132.02211225431859,28.010564334799664
1221,46.585889866227205,29.045652557282327
1222,127.72658524761007,29.38283930355722
1223,-58.70241695243752,28.432889000387508
1224,-41.07601232011943,27.235016787596827
1225,131.47347084222366,27.739140022965927
1226,2.8606105671944846,26.774341494350395
1227,-143.1012573312081,25.17008519083268
1228,19.199802532837282,26.443558586726564
1229,-615.2724750769537,21.38844156067208
1230,119.20625792256176,21.273401758684344
1231,154.20082609672644,22.16298085985194
1232,17.2033302973352,21.26917499052071
1233,192.50120532560135,23.110590971752707
1234,-126.80143331841427,23.80446929552851
1235,31.69372304048278,24.048130367031572
1236,84.46076925151667,23.643437578652573
1237,38.351313211298475,23.029544770716562
1238,6.748738719111614,22.19105581023614
1239,-3.413329807083258,23.322447602410993
1240,-479.5583396284614,18.634089734458435
1241,-51.178876861773986,18.39887554361671
1242,56.24599480980805,18.91525471972861
1243,18.14468936935411,18.990588398523485
1244,139.69208824479185,22.132377541341707
1245,135.43331442387387,23.2715437677778
1246,266.65520761619416,26.232908799934243
1247,116.94462470202119,26.226097833374148
1248,127.66356411971327,26.2952615876135
1249,-27.269481209758638,26.281534353222927
1250,-166.42716193195224,24.563890839246632
1251,106.23345577461352,24.60023972405761
1252,85.01083130570605,23.978132737602564
1253,-236.47976048582296,21.35162313830033
1254,139.3572885405085,22.567689867253318
1255,102.57156683241558,23.52339344162903
1256,136.68762149800318,24.6942344448299
1257,40.826487009872295,23.83116365119649
1258,28.846543601328165,24.53957513671662
1259,-246.8944257820253,20.653886038463455
1260,130.0405879580822,24.216153444960995
1261,157.94702055127937,25.911889928167533
1262,15.804916323189586,25.866807443853762
1263,-123.99753503960771,24.23272287345921
1264,118.99002211115962,23.905496506000983
1265,81.7558827184532,24.7754142023522
1266,85.21008072511832,24.300175309333557
1267,-113.64806795339373,22.988410641971914
1268,-3.544426847577796,22.796502253255756
1269,35.521380251972175,22.170942843538743
1270,207.6265645163766,23.85387059025582
1271,150.7618437441438,24.108429905399422
1272,116.1012179474969,26.092329300025703
1273,-72.1310014731176,25.284544120269125
1274,-37.44317083777304,26.03308119745269
1275,157.9637242796289,27.85339167130498
1276,26.251316487502052,26.96599750965733
1277,97.38631877583987,29.832863980449687
1278,43.2753832288229,28.683352337932444
1279,-28.88054698369416,27.602121421014775
1280,21.027428663865166,27.34792077984049
1281,62.8964642592498,26.63107452934407
1282,-16.350658611441915,26.033985150668478
1283,170.74622816253157,26.65470661589519
1284,61.32752922641877,27.4687455822551
1285,85.01191456938328,27.06778996030888
1286,88.11225402236587,27.6112959132946
1287,101.5870942342486,28.78161337502665
1288,255.51200888475006,30.833040364870676
1289,-171.32742890105703,29.668534971544055
1290,-411.7351116748159,24.887298667604384
1291,91.00512029345188,24.29238643567975
1292,218.2584727998285,25.764953619344325
1293,147.85414437577538,27.356531163619387
1294,141.66419900808432,29.70669486733093
1295,98.77377458667888,30.578276691445275
1296,-26.04337784587041,33.484232311158024
1297,-88.85208677656244,31.509315682744397
1298,-11.254923698210902,31.402578523396155
1299,-108.38010264732469,28.987134870588626
1300,-164.5529344586855,27.076990458790533
1301,82.8557994648594,30.401066662620845
1302,-103.62292071166982,29.399502024480988
1303,-131.15572820984144,26.80008424954945
1304,9.049725097041389,27.073023380943226
1305,153.7661158839154,28.502307939464135
1306,15.10779301762463,28.943261522570296
1307,208.92238750037637,29.77532991163582
1308,26.846312109920163,29.015834489490338
1309,-35.687266361109565,28.260246785720916
1310,50.27661352245212,29.5222967981102
1311,73.24222544420181,28.665908388720723
1312,-33.451639796698416,28.245314040148813
1313,-65.64247156516137,26.42342805377668
1314,48.65437714529983,25.433418169662154
1315,-5.7943339570819745,24.68155293795494
1316,-7.233828592433294,23.793356871669094
1317,-41.6305333125769,22.33921033064131
1318,11.760854142424819,22.20048434068161
1319,85.92972510710595,23.408376672024524
1320,74.08593933252378,22.829014942806577
1321,129.85494739438963,23.661705518088198
1322,113.80105795654671,23.52245024517756
1323,90.14110811886259,25.010885495890562
1324,-90.6971247969429,24.51467437112233
1325,91.35676128222472,24.11350727552234
1326,117.56972391969613,25.26059840904736
1327,119.12845319089546,27.882895514268398
1328,51.44409784372273,28.20533846737725
1329,101.25003864169655,35.370563604563756
1330,124.7102084428448,35.425603109766584
1331,5.850589693892857,33.942100745738244
1332,126.0370634165987,35.03043807693088
1333,81.62110529153293,33.921637076590194
1334,172.59913264494978,36.91564273622384
1335,-194.69527720804325,34.651752733738576
1336,115.75367770122361,34.96468181823564
1337,117.11869712085425,35.75235565733121
1338,-14.938440115525447,35.53548386898484
1339,116.4274094513125,36.73389126156879
1340,170.98629244352452,43.239337582288655
1341,91.11953408009343,44.66232169170732
1342,-38.63881741814709,43.71347356942777
1343,-108.70649139443115,42.44496176178992
1344,165.00568643029655,42.698097743644965
1345,149.68225303428642,42.8405871297491
1346,90.25160098682073,41.07655106345536
1347,-80.57466060439342,39.101358210391226
1348,91.0965253899601,38.735687823093684
1349,-78.21950162389348,38.22618761895234
1350,114.04922840520305,41.03095152232388
1351,141.38184534786583,41.38243541805642
1352,-8.460685559506643,40.447720249404284
1353,126.59011345812374,44.07841898884375
1354,116.45832497003059,43.84942935313897
1355,47.47456820369061,43.29845936685173
1356,221.99956688205742,44.151578820692265
1357,139.61828678367823,45.139496818430324
1358,-14.929686980650214,44.701734512610535
1359,28.27450286285739,47.453423799059365
1360,25.86282526488784,46.41164617212741
1361,-15.116022237941493,44.68101574423521
1362,5.05584386616556,44.57352501966497
1363,147.587708325623,47.289377453317286
1364,-29.290856274016143,45.80656866946552
1365,154.24475687753832,46.53145741105638
1366,-155.59074085295396,44.123449195275654
1367,219.48371353216822,47.454767010131285
1368,102.13518483129306,48.51156312691999
1369,125.52701001316795,49.41161942453195
1370,253.33012448971448,49.86865502426533
1371,157.9281438893286,49.94031802571717
1372,-33.858259767356586,48.44072324856864
1373,139.86455135671687,50.56067877686698
1374,-36.44837013526133,50.570626783892095
1375,-148.94314266837776,47.50155811441203
1376,-29.78146458707687,46.94123030366625
1377,-99.76383706700199,44.96972874523782
1378,233.78876024723414,46.87486251542193
1379,-55.55052878617178,46.608162697397155
1380,24.341977210712045,46.64130818286562
1381,37.13424537223082,46.383685993995435
1382,-135.1825144112408,45.19536743599744
1383,51.247089974805746,44.00037605412019
1384,105.44110645257499,44.44151182638174
1385,6.486922049638991,43.65626190118431
1386,-54.64746434157689,42.22866471754488
1387,149.31743340467335,42.705968109249135
1388,105.85599793958143,41.20940799979744
1389,-179.6386676132742,41.126295612675264
1390,93.05860941971486,46.17423282362057
1391,-228.49995383748853,42.97918208231117
1392,56.428096390531294,41.36087831821819
1393,113.72315868574606,41.0195684613179
1394,15.494076114668673,39.757867232383745
1395,235.02743327399546,41.12040381925691
1396,109.07766534154821,42.471614251131086
1397,-107.77352313427684,42.28239988755395
1398,119.92141223136652,43.59416324684973
1399,125.33293988745608,45.93129367219753
1400,-154.6223059769569,46.03059995701482
1401,-92.62333314053042,44.27580863096092
1402,118.08728531675385,46.49291069124515
1403,123.58239270585295,49.040291900402096
1404,55.43915671948511,49.50418621662654
1405,93.7903596362915,48.904428654150294
1406,37.07020786506981,49.12405280262475
1407,138.58739124708018,48.4207028400918
1408,108.54542735813462,49.23769399257393
1409,-113.73224811668344,48.4572441750182
1410,144.72095089892105,49.40168754878288
1411,139.31316479734255,50.06239694231428
1412,-89.33626671447837,49.50355067313648
1413,156.44680226807407,51.72444341146884
1414,133.1470698718022,52.56937033873387
1415,-101.3044997296486,51.614268681008205
1416,157.83211350861885,53.26492810201873
1417,134.4629736118023,55.02586317126253
1418,121.3661902015059,56.12191653185333
1419,43.92415558209001,55.701860836603174
1420,144.89779526318344,56.40997939590976
1421,88.80467925880254,55.99947671455389
1422,-32.25511662808549,54.53891496870758
1423,130.82076144015068,54.94571150192046
1424,-64.27811953500222,55.20990155453987
1425,-58.440524980676884,53.71192869191084
1426,79.51435133229661,53.33137496603685
1427,100.78963245574506,53.14798675868535
1428,-33.579517688709636,52.29775060336103
1429,121.49026482077444,52.500152865151804
1430,229.90121277436873,53.55206290846704
1431,110.68933936894348,54.60045040521755
1432,35.8948704089498,53.699028475141056
1433,97.29500070584662,53.8557674292842
1434,71.94269889825087,52.8492030918172
1435,8.9586942444394,54.88574280634202
1436,16.429580477475284,53.89250183410455
1437,111.58544970494773,53.837169359945484
1438,-13.56523558204961,53.850901405280254
1439,-21.444349809712172,52.47218381267
1440,148.8351916480219,52.250672804714966
1441,127.36988526683736,52.61317631658241
1442,-76.81245477365017,52.23143994302738
1443,-117.55096334265151,52.142995223545185
1444,24.047942151407995,50.7334177807563
1445,153.27989417621887,50.76939419217561
1446,104.82332728108263,50.91511145511823
1447,178.61755039277645,53.507033565089934
1448,-22.377072551655772,52.37229758567377
1449,103.38551567637467,54.18834775867646
1450,186.67566413029857,54.914612115927405
1451,-142.56578920430712,52.07513577040568
1452,147.21147841819345,53.631857410182675
1453,123.68746805072453,53.60283095610868
1454,285.3955586131884,55.29220329254027
1455,-281.7304264299959,52.00015334620341
1456,142.82291731221187,51.20838685050496
1457,118.35120499592875,50.99571603262747
1458,188.85332849041419,53.0335461873381
