policy_scores
-64.15584581071141
-58.02634777983569
-81.08294167466198
-52.4779241178496
-76.47994381064794
-97.82922745533156
-52.73217333606955
-96.0147308955112
-159.96643682619583
-62.460770988497174
-97.09223449734355
-36.64747149549497
-162.25282210269745
-79.38049325825449
-55.59228591515241
-93.53960799847998
-60.52991127766657
-81.89844094571083
-53.58628102260289
-74.4568288723587
-195.34386910403379
-125.84108734665043
-68.68530858448409
-27.88217905714211
-180.9577069059325
-72.54165569766849
-98.19775435924933
-72.63010207468832
-83.71910861523709
-180.95470169996605
-172.3715352523395
-88.37740096269617
-125.63083430826075
-81.07343546976591
-82.41486328533824
-149.42892681232757
-43.530486639595765
-1.0569919798295189
-88.05380669786369
-67.54120516516377
-79.05267546993397
-50.18366431988643
-29.446347965025453
13.639418979436627
-101.05098674225646
-73.87560464219237
-67.95374781298167
-59.51314341268497
-32.745744917991985
-200.15032729466293
-189.4336112843555
-50.59375733184838
-97.28203401695755
-137.52723830299792
-60.26825206008265
-10.365805232722082
-142.0367075797289
-185.79744211625018
-196.9149583811879
-73.99168586190434
-180.30944144010272
-34.18055947079284
-60.7635181804297
-176.6746507116619
-34.66602303605114
-33.882610282473806
-97.35735868356264
-50.620272451345826
-122.52942641920077
-93.93536415116657
-286.0284202912665
-92.90811719416679
-28.498267831109743
-34.251190343190274
-61.908191598821716
-186.16727422273848
-156.75997808347336
-75.61982707431574
-29.355729838954815
-123.90348712965735
16.654536751693456
-160.73027099143488
-133.5863256964068
-159.4181235034796
-122.57321249873317
-189.8982402543831
-13.994276944867991
20.608449736017036
-6.721598318278382
-41.29929279227005
-25.27864529939437
-125.59142835949207
-267.54150330556485
-218.12857395755518
-16.29240822313382
-247.17555416594374
-30.360694841518622
-218.9804183880446
-126.75196105037222
-25.788429736602495
-108.37462905251734
-2.386501715217591
-94.60437175154586
8.07700902240795
-41.09546677045026
-162.57790531036477
-131.4544077914112
-157.4561488407965
-73.63686865379705
-66.6479991339108
-33.19074173259922
-67.73170659952375
-75.22913880652396
-11.923596999862895
-34.405201374977736
-25.728441808958735
-15.572036938073808
-29.540840114358033
27.8839922485665
-27.43848159464821
-94.20299774850318
-48.68184607044992
-49.49040216596893
-40.11992581019173
-102.10462024675559
-162.59847163130394
-19.62106102320585
-311.6177351976104
-136.4809240855436
-274.5319210825566
-183.8166452972829
-170.98315942845318
-9.714681258044578
-243.6037306061799
20.064682560248855
-228.48186231786698
-59.39253933191144
4.8730903926908695
-26.22027253623766
-62.36999357742755
-56.16310967006162
-231.09708121949865
-35.53488977338991
-24.268609127449423
-36.605177893384976
-80.04328028214468
-17.76978699651295
30.96906734971731
-36.94271387871609
-12.57646133216366
40.91814443912912
-65.64812736318886
-9.387495411556685
-29.456688167359914
-126.53266373228195
-88.88344049805318
-63.131015969368406
-34.41783221620259
3.444134207629034
32.08811922860119
28.157102058771102
-102.89005935480681
22.258143624256775
2.609037016741965
-26.120836244215326
-147.75664129722378
12.81031314137989
-81.25494976144425
-59.300861535693436
-103.698416094137
-64.8098012276829
-131.08932232067673
-35.41311157691375
-38.75175546695884
-10.534575404563824
-7.55289336152012
29.113784061242114
26.48812044245747
2.070104987541427
-139.1156190317762
-92.89360758844916
27.050040980172867
-7.326719333397449
19.281415261455308
3.448073282786865
28.924862290318515
-181.7731806700017
-9.55586888359116
-7.894893930949877
-49.711498472482795
11.657547559973253
5.857628954426758
-1.8058463658968407
-49.69472766552681
-4.014361366600568
31.817176717016412
-83.27338093349124
-0.7102186770228514
-50.18390729683941
-42.585643225915405
17.988215881579336
-22.45249845781774
-29.533364844830956
-11.410601684997374
-8.670382964860572
-39.75055656701586
16.088473045671506
-15.362222047505085
-29.08933538648151
-42.16971297853084
12.846783948507834
45.720413575577645
26.664974434113105
-63.97426969634482
-108.62772217657351
-22.937429253173832
-170.91121239505327
-134.17897373441374
-20.734032991938065
-44.004957135457744
-17.73273905731125
20.908652242242077
-32.619872347654095
32.60680987082199
-256.02865421785566
-10.32259214200788
-314.69941265762907
3.215847786017463
-105.19575018180369
5.243847499188178
-9.590685299957954
-23.81568133166114
-62.33301349253007
-9.981461689389178
-23.346112086674765
38.85175758500684
12.707809977196717
-41.093970650635846
-122.97633216323203
44.81293183299033
-45.40083486539358
-18.04532313908942
34.1430655047281
-27.996826376316534
18.491659701753676
-57.57787275416074
21.778347403006247
-40.84053545108314
-80.21167618052189
71.13884276448864
-62.406986615392256
-136.5616824281881
46.07466163914776
11.237895146164579
-23.133753453535064
-23.99009478712881
15.727681909571032
-16.034077610406456
27.677744933151814
-1.685832973514806
-161.24667954775424
7.607112231401004
71.25350496383933
-2.4111657465987264
-76.52557387990882
48.534134259846425
-11.937467961688313
-28.77277284709308
-298.7024653307053
-127.23542139455162
-24.666860316624863
39.14875001932512
14.416150634491576
-34.113414155744394
33.878533974136474
-35.301025514592
16.12413069035182
-244.9124040269832
7.51208628658553
51.694837905228816
70.25568604876784
-26.56779030639659
2.284537664593502
-17.293253063458277
-110.70920228014553
21.644901844260474
5.947395345775053
-299.1355183466121
-150.13179219747067
2.468390379656257
-131.34925196475064
0.7471217052575445
-105.38237819877449
-9.91138148932188
-33.51105998056798
-51.558232322729836
-215.8126940510931
-5.593113217393753
-127.33886032077544
-68.57257274061315
-25.028240234565317
-215.9616954712842
-60.65751685904796
13.929834686841456
-163.47660687107768
-7.83836537475166
-8.3317272800919
6.709592766252284
-37.02886528593008
33.68884808185857
55.46932923656999
-8.639652573313043
-1.5309188067136574
53.9864067746021
32.22025204864565
-3.079411164362341
5.541978158497983
14.26292184287952
56.96354096166385
-2.5985585720467554
3.3854220153114056
13.90640815063665
30.72137243646892
63.09316787302883
-7.21176374247807
24.995793410692706
-44.76887425049748
44.473098336408015
51.81034638944199
58.101206363440006
85.70272619650396
-19.613790250797422
10.159188493153565
-25.02574376317284
2.6062710099617306
19.14368245977522
7.239082974242024
37.47969207482433
-25.64165665258426
41.78725154719888
0.7096137398541451
10.215498171212126
64.89633298066653
-3.452255404430332
41.5084956882682
53.995972663292406
-109.43757500348103
-90.70720675455942
-22.250740036566683
12.565340097413909
29.690603970885263
-111.80331483155284
40.824991955985524
-15.652486098412936
-63.69323796078551
8.926054982672529
30.09839984558701
27.13490047495668
-97.61160217542516
-47.26056989211878
-24.278791949438073
-3.1534486335379768
-54.007771604873426
-58.667815018573236
-13.198144383180189
76.06550656940068
20.953579264027596
79.54031655943788
72.96644788051974
-19.25092382277184
4.94145304226511
56.02965905056297
-43.96882606667347
38.158761302013716
15.760397283734363
58.07587140489261
10.157428737594199
36.47120624850285
64.88076036131125
79.10062090091245
-32.65399602089542
90.2324214090429
44.58905654617928
-8.363926583635612
18.491421121371303
75.54491112688099
-35.16341667918502
-34.253696678041166
-17.879272071695866
1.690098832399343
64.81042221926178
-8.641743629955357
17.284450344709583
11.364444018489337
-25.38208830124036
16.250827942519223
46.44010296993966
67.41134434716176
14.83818321340091
25.14339920788538
4.4502564476394895
-11.620295761372944
39.31950316327658
-46.81978019018028
-8.758296895975741
31.788871408877668
105.89832052981868
10.51440511481968
16.909754788870757
-24.725146714270608
14.621572381759123
18.474356106852767
34.32055682824401
-16.812875650242333
28.919855928224365
32.62658787420587
8.75277057968033
-0.49344819385339633
-73.3012533082611
94.32407469730242
51.61937026525824
-100.34848415784305
-36.656711744109145
4.937933259411242
55.65891184965538
-35.576705165688246
61.522397450144915
77.18721077304627
-8.368281630527179
-157.9129918764612
16.91425032846321
101.72799574816072
-29.315419438727318
24.81395136016532
61.67225286863266
67.26569365452322
21.880339666434352
97.05676592496447
53.45145773285342
-158.6992765431699
119.18996619198813
91.09156481392715
28.98005000963107
25.219989392646454
38.50854813784638
20.12226132533958
-12.44195681201272
-12.341543959710904
-58.65311741232048
-42.83238497448464
15.952759484816411
-22.92197432122586
67.48621439034663
15.63532684151609
1.235402283576562
-57.13053264332521
-21.92880644522934
44.10750411530006
115.00089599515451
118.41053235031914
26.08682216921622
90.81153396455449
-1.6006374448891734
-185.78715461019462
-167.84067426310216
143.12428124571284
42.195598248049066
46.93270571942437
123.848609091127
-34.97397932482424
13.62110560973818
2.943318995161685
66.70220083729117
127.31917400095053
103.96538161734924
111.87417612762015
1.5431410616202896
83.84525407295442
99.88579418886323
-2.3540611353001992
-15.988438141770771
13.275916409432835
74.5676079184276
111.0511758480665
73.66933139219856
121.22163251673136
-27.277771275177585
-5.8301581338722315
13.126961303084556
161.65695061777387
7.888520935748545
46.86415242377106
85.73244525529643
-160.41198355213396
-3.165255687521764
-71.95143042732172
-11.719272234483412
-52.75499621247283
126.6046081365054
-64.80782200140938
-97.52441822115551
-0.6448129398438454
5.276174431356267
-3.0164814740578834
-100.93674298743322
150.75132588115414
-20.940267268894843
117.3872865766741
-2.8103018582416865
1.6329728091884164
3.0202494088705265
-35.96739396588541
-45.44705115370276
-7.633559754268006
-41.767397553385706
143.9836671169042
13.117331442085742
17.20158760071692
20.17228253265668
-29.878531851602503
127.52850661804426
179.90259412338298
51.71525874577276
5.019086417044036
16.55943397731356
-46.185284884605
128.57621970297984
20.328861013747627
94.79327236959658
-4.065361962268767
2.5465792103330216
-152.91678234963666
37.50971316587399
-12.874026431274828
47.09010122170338
28.643669051005133
-108.25279129042022
14.858981705321298
120.7010787583852
117.04037253822614
-74.41409774973783
83.57704312073916
-20.547461328576716
-7.922467153385327
118.61075432857679
80.08348392739018
91.40054839857191
-38.90618523068247
6.097732072555779
134.9090590442554
47.55139665579506
19.6954056901435
-184.89371947003002
89.87434986025497
144.27026578348887
28.500124318434818
-40.03661798619626
129.0495721657827
132.09893646387386
57.2985364100321
108.5324478607892
85.36991836854045
68.24281014725409
88.9923973350145
112.02763626523175
139.60334860174257
64.49953017037289
93.73564797434453
102.10461821425731
-191.78153279749858
131.80394064261537
113.46895348203115
99.44927698772102
1.2512420431452682
19.640324786084093
-0.21266727984935585
93.0630755039418
142.4895661973711
-22.456941401782743
135.51491051289545
103.3856093877747
41.45570744143063
125.23720591739765
111.16868798188169
-0.6580946255845248
-16.411047228376447
7.756681657631532
120.29325853008335
161.93779242954585
124.5369898365451
150.53860899190445
159.43723657352504
-35.99094300741204
87.25243659247812
42.759836290504126
114.95068361511296
123.40844245122369
0.8953012875772686
10.200166738533673
26.999335904510957
115.09295179604536
26.709501242460675
104.49273024880834
-14.885844159825012
115.4807690301055
29.444335824533653
172.5834843072842
281.2450145466505
-68.80463992670666
-162.67019719995403
6.885009523629989
25.833859118074017
140.904673388458
167.48467219820841
43.55753231581025
264.4136775604349
97.9094924257251
-22.035494881136003
36.99103729231109
7.348885464760656
299.17524990528415
246.56007157030317
243.44461376893102
185.87207289050696
255.85036162788379
202.8278153592159
242.57642512465625
-13.262622944463047
-3.4755883598189428
-3.0101478482100106
-37.285287996716306
241.59259714151221
10.980716121654922
-12.751801893824975
299.913343474867
-42.83515507465053
-0.4234730491270966
-45.56221044630803
22.553953447611605
212.28078282063655
229.2143220974224
30.2719905983258
243.10321035368193
252.5388661913522
6.201762135781678
273.1746185434407
-36.075416741742146
204.404579325564
7.3399398628161805
136.77881001260897
259.77826371438607
226.06250721760483
179.033387784039
5.428657546559322
243.11749710598897
209.43341489985073
-21.243208886429017
239.8536062414029
262.8375773698805
223.91248410578433
209.14748526336876
218.60226236094167
-185.99502074729057
249.558764869319
256.2997676958022
-14.300111873354908
99.48844555747766
238.20582142036469
193.75347679328578
172.31713866967405
9.160016266618825
258.5849005258571
237.04730803191046
-33.504041874546175
-90.52067324636246
279.83330717349287
-19.34589038531894
259.8962937244714
7.009071788373149
-100.01006900384293
242.20344647642614
224.9428671503046
245.1226059654797
223.51615516652308
283.5744549870742
162.58979426212787
177.00660461609493
263.69660741147305
0.6951177061995821
42.971239234705735
255.18074393280722
0.003866227802262756
-20.07782113595225
261.7726357396332
-3.758675388613412
234.23239123589227
150.19658414879424
-203.26519307168076
-17.85283820300944
230.0486548406531
249.36069670312605
231.176109801826
239.4908889838483
268.0008483057623
-21.681237521362533
34.76696270906291
49.39818429584079
234.90325283001127
-3.8669031027009027
26.17077609612994
-8.485868491664348
50.92937210964803
-11.4372439935116
54.62876439631992
174.30239789308405
191.25072866432976
12.261434829103308
-133.7791111880357
2.2007565530100948
261.345143961746
217.58558159360274
293.96453765340647
13.755636633725885
245.21395430166655
203.62316306038304
-30.77308103690244
264.2696128957564
-67.3324393511252
250.4541130230149
275.2275282715075
280.75499787358365
221.51831281428036
120.83675437192147
243.2586693393314
270.4355400174387
261.98147118507325
195.24825071223717
239.0260651126758
231.38516247732363
30.347986754372727
-28.670432483340363
266.19010123450795
-11.908046672443945
228.91958214731244
-0.9069374578926244
278.6459297176263
-19.440591892115776
169.21301323256836
-16.304873556375853
-5.258567947430265
178.2121956405902
204.26180736083998
277.216081175053
203.3632286639576
222.56643328561557
31.55584181879101
11.411526995366074
-15.655271433653866
253.36954814102737
211.73164073292745
-170.0032347100443
225.0487604091693
171.36791922304627
207.5606156528545
255.55962588085174
155.68507276849903
19.714972972887793
-17.011755266889494
31.18839872802704
248.57875134017698
18.90990256253231
280.1611504034845
236.58990724959543
-23.856912742393305
263.9622816622349
-63.04863302651647
288.3826201382825
290.69537549233587
268.73238334924855
234.36991235521927
262.90765350238445
185.69451897311905
213.39190442112184
196.89579034514026
-36.78192697369282
192.6927253333996
173.49744751175342
-19.376319687675377
148.3334022985693
187.98136205652008
-42.530852681425046
219.37658871506318
240.57795410903887
271.7284073909789
-195.56724606008333
-79.84128424081025
258.7570568782697
-158.17457160501567
289.6398722715154
-13.948165958642747
152.42260272337143
196.18686455399015
186.06606821105174
258.07071532889
53.510439756364036
291.37275541765035
144.3678897195976
36.31720637678055
16.72008302329361
295.85613514397437
-99.81803280254886
256.0571994305591
2.0231264802000624
-25.645352230642047
4.600957435767683
9.33944390667969
43.5520169575193
183.6123646987988
180.79313579384853
214.64824230233575
-59.59545436049842
295.9139193443042
197.9354626965905
20.84458553280416
207.1655109306215
160.569698679214
14.169807189110927
197.76145876728623
237.58300283134744
260.72827666139176
250.35614392060643
259.9496307519976
145.25626891450642
222.79428924085113
-178.99041806155464
241.97969647981637
212.27410352541006
-56.42979419029372
240.79472537180672
221.51861734281897
193.51260114569374
16.006853910327834
-20.397594354525182
0.272502595748648
-13.922521609098311
4.179092346411011
248.46171578022165
265.73800894144665
258.4679037517626
24.622527064288136
38.01016528602145
247.74509264950981
258.1083002319121
31.868278653769778
264.4837902489307
215.47864411467967
270.6141877059063
-12.338097600105627
30.988794110569785
268.7280665133763
31.995030204895528
38.837813341207664
290.14860676415276
-11.199120224047533
34.02427479096758
260.6422248412089
6.676646838594152
-4.465980989694927
203.56482861460972
-1.0618348653948146
19.155185751728126
-7.311571598155055
-59.76479315891345
23.105089226457125
289.19355836352116
-7.864404260682832
10.769939630209763
245.5038557099475
-1.2337582151065192
276.47740201721786
7.303355973352609
16.29314644879426
-16.704238489448528
303.4770591518553
50.940983600808266
-56.47435522448458
314.0718365973486
267.77642369528525
45.291212414202334
-42.47233637482991
286.8121416709214
14.226004002950063
19.015794522238764
60.28150790328533
-5.236781876814334
275.22262285910074
274.22255220220273
1.3855741428612873
7.150247287720475
10.322364514075659
225.5688859489143
-131.82076706929936
-24.161156265408877
235.75297226852706
-29.437127668140633
-26.45033970323503
236.61202789342698
241.34402784834316
282.4817228754167
221.7113522780527
2.276080819474231
229.39046663704883
10.420253086352176
201.44174520725983
-47.70305269146597
35.81710633289424
288.64127889302756
-6.568176574019034
259.5467501883984
-109.9701185217832
246.47404940245562
248.46720678755335
-8.72649987886885
282.1015877086103
201.86434116406855
-27.96563911749169
-17.75465397874899
263.8831872673351
291.8215269013034
255.34372463135875
252.28159369972298
12.450513895752408
293.1422481655884
3.2111835590128806
277.2310766695942
276.5793027425211
277.8482768626169
244.25519418243996
-13.95523587774224
-105.12907154359863
253.33273750637107
12.346726494631298
38.93670041116886
300.39920630110265
-40.36703658949932
-13.598900254474572
210.3403714802688
259.95170440574805
278.8216001579389
9.232629318365184
218.13768382915362
249.04845129086056
271.1874519301317
44.96617301383043
245.6750661988565
310.4274249567109
-45.237093244564775
-14.234244364704097
237.62229255488995
10.042713399540503
224.97884737695387
238.42482478292175
265.41176045675047
250.98624706315442
274.128908077226
41.46618398379596
-155.55836712283644
265.25170419149896
207.18911963413495
245.01086376718783
254.21909969841897
-24.902128811006776
63.147551962188146
226.59655087528546
156.52040012769737
200.12824997359962
281.2052458703388
-35.0011765217141
-42.94439361635135
197.1242511464325
257.6916138011571
160.95266959962166
206.12867444932834
-238.671633044926
157.1477861607449
257.5521307846061
42.611877445812326
258.7140873693103
194.2557000585653
269.6777026419326
265.4565672507779
248.8266594013665
-232.33351225423306
-12.573476018256088
274.2690382153097
265.5126521956021
14.282165851642162
17.422912308514142
-54.480547735470964
222.85849033544062
273.6428041598272
264.24536083526993
251.19297546513616
253.20899208708843
39.863486990062995
243.77169050184736
249.12359061567255
222.57179685558629
263.12446016242257
255.04514130635934
304.7646612845199
223.74538891510235
2.0491157513847895
263.7176225220069
292.1947602674614
277.7748375034961
231.56156748125932
233.92495216587923
-41.326948049868456
35.11693625981198
232.4722662540679
224.5092777343118
283.24565565845626
248.0078896195346
0.9371714950474939
237.31677646152562
194.6870135337393
273.67318585429973
290.95738772762326
280.67398481998185
185.9484966889015
59.36847882092678
210.2715360604348
234.7168770588893
281.5317198172587
244.98949218861924
262.00853378044366
169.93921419968612
252.6702839903566
200.71421264164195
210.85013442381046
242.88886605846076
206.9513650429671
-3.536317998888265
202.04477759040554
242.62532589441895
-73.89678739884658
267.24340400481026
246.06648950570246
279.5988257180383
193.9373583236139
269.0199293385947
249.26272326684796
265.9249517910215
194.55757916787908
186.15981671122034
-143.32403522790872
247.9197249143578
264.21879497362136
27.318833279858268
42.73466872892041
267.7439503949304
255.12971819239547
195.3503745216172
253.01033453701132
249.2203234908757
8.672466564488403
74.44236476128435
8.00406261967747
315.5321907933852
-198.01108520748681
195.0507372622336
263.40612433967885
284.2340937468391
230.46528028883256
266.5981393895631
231.53436039704212
259.31316129350716
258.93086735057756
17.411167553225198
7.829662654891592
-208.83454972568308
294.4274561837291
235.7989265729409
254.64350525032447
267.2790853775053
256.60270846240394
43.44133931195225
241.2053233597381
22.204102547946746
268.97302061483384
153.83785617654075
195.2130134328771
265.99925107542606
237.05500068991793
259.0524033148407
250.30933518310408
275.3362102765429
213.11755744965797
242.53387878753853
6.107982796791802
277.65453981169355
263.14127446625116
275.87888653298955
-24.95208243261348
267.120001572153
248.33834960439825
284.01847692197225
245.62649666355358
251.57459951542518
223.9899159804554
222.51924369594195
24.164231545208978
286.66069655784185
197.6810748724042
231.6481845371629
22.150388971896746
244.15946780399304
176.24669996983954
192.37762116508677
222.7118662595157
130.35685430043463
214.90990651280816
226.83680062702553
38.059699186854544
48.1890888170239
279.0380359799169
33.2258146274732
217.5470102102184
191.63383814260837
248.2358779211101
220.4434340064816
263.24164240396914
249.24578463696935
262.00455988455343
219.58441713384488
236.8436741773064
38.89442633102763
213.63385269605766
239.1535855476241
259.0050775904315
16.11045545455265
6.687839860976723
214.72983719285622
278.32475093647525
-151.23628620190505
253.26834955307186
303.86263771036846
278.0261294277367
244.86206611514515
239.23900970321978
177.47102767962343
213.10480183043614
-49.01448836396858
212.06950988260547
211.01576013317268
267.080336985146
249.86762780548716
284.0108585347275
208.6801705087439
237.22008295301444
279.8202331511758
248.63893950303174
276.0191492407247
256.7263704813689
187.2875307203814
48.48672532988962
252.1122031551846
226.25766989558167
286.7050759516195
-46.588440368102084
-21.78755289086898
222.33034720522375
303.65904238395046
-2.247657765452189
217.43425410009047
224.4323264354129
268.91482910414766
265.2556589192356
206.10022026494306
254.7583511156087
271.6622349722023
216.34478475202138
-34.41416818066088
279.89629050797305
228.17128793306938
5.5515825273127035
247.60726581166068
-43.2078402423912
304.5235744469139
176.76145982898402
222.63303889938612
-27.860722242438612
46.447656010440284
198.69541112900998
249.02168246448323
275.0282110668029
-10.533472339206227
-100.72751911015223
245.908171982567
-159.48966447820447
265.8370971319566
299.10674898208504
220.52249026594308
198.611293147786
-118.53931932108796
-2.9666895438148373
241.94845917960197
183.75235662221027
2.847553619724337
184.4238939347518
269.65613737447654
-12.495088872189683
272.97287272462825
294.67407052478666
31.09613359182083
252.29779734765916
-42.21255450622952
274.7778763577403
-17.196468341475892
313.4289408763562
12.489491793872446
195.93883904325054
249.0785895755136
-78.14029945587734
305.1241509353508
190.57839974883387
272.21401858447837
-6.86247643036188
220.80206097511723
-33.41311953937641
225.77850152745702
302.58451303627464
176.56263975157384
221.20634492227364
-7.554254505016189
208.77804631395034
2.2872721370670064
-46.27403296440629
-1.9517678771715765
280.647630824108
39.9067079768505
232.27009668299314
260.4235489131332
226.3480371092129
-124.25495295170867
286.43420506736703
-132.0137380319236
254.68442728384326
267.2424277885257
271.40236656412003
21.5170856438844
272.6542273096975
-20.14048683829276
229.63482471577373
280.4888902553919
52.46233666405678
260.4218242892111
10.492303458590527
265.6674535542943
236.40715928042863
257.16213655524587
30.560646913294732
123.15349490693194
263.9198163536333
-2.498831588189674
12.806286063557792
311.36543217180235
277.0854602145935
259.4428361672647
254.05885832986525
256.2926835507824
250.83541327368016
261.1641581054821
40.82069977602811
244.12182460454954
-6.879743452487091
-27.730765228393025
202.36207176368987
258.7487393906702
-15.82208207203469
-21.352397676242248
254.00543774450432
277.21537654870167
270.3234555407834
267.3051758536981
256.2550765683379
210.65034746174638
231.15696255986444
-29.62449484613707
297.5986734019681
273.2428486855208
47.88379683376908
221.1512706792197
39.91959399026541
170.21167223009866
256.0242900559008
246.0780158069715
-0.1272436961328367
47.89475011609926
261.30131638546163
251.59414246183417
311.56639412436425
47.54836642700451
195.42641642538354
13.291515178016425
37.455689863484764
266.619801968479
310.5982203207594
237.2730283894413
265.6261676766324
246.95984725953673
19.274123217462133
281.1036021067817
-15.367502374852691
279.9335338038648
275.5070481078366
225.6411416657878
236.83521806933584
-191.26426404152775
293.28892948590874
274.1566565906995
268.3238555750006
245.96741802444404
143.44594656803463
70.41836889146464
41.68470422420961
270.17189608276794
295.50378425223056
49.80956545027411
289.0224237443898
251.26667376312787
228.6248052144147
292.6963509668846
229.15541846091972
251.5442838445804
33.74440165486942
305.59875273575494
280.95242837948194
20.254892380975093
257.3071590107404
290.8538388904651
260.75869295788567
34.77443072325099
270.3488899529571
17.346948965822435
28.46488330133954
284.99316831021315
267.9437638025456
18.07003904177448
242.62334229262862
244.20472095668737
-22.42025810691851
-6.523808545716378
287.63908093687417
244.78236591418846
281.8870009548265
241.28530293341584
289.4832463261979
261.45038938945464
248.12939003858364
254.18598592419397
42.951402273398514
27.236009327259026
15.150316940824467
31.130095900813387
299.6754065489615
240.02056048086303
292.16037566183627
250.76489464019517
253.90766926803414
-122.55911440192345
279.9836791872973
283.25873436796076
289.12289486085973
280.7129095248622
296.85957589902387
268.6584466132673
270.98525511879626
193.81524553336868
267.9627334364847
-109.18063916077541
285.29117825700285
248.56440655140239
57.05580992066572
289.8646059650697
25.293219819337168
256.9484078932793
280.0957494496034
223.69672873673693
289.22160255164385
229.9437833219218
286.9987124568971
243.77799750959625
162.9828855018961
270.7243580246888
259.8130871040281
250.508224421222
241.27772937834143
288.22281757127377
30.213936455072684
-231.11697499707748
231.7086687296284
205.9238029094534
238.50631291478672
266.1849886317595
299.64260932848333
52.89828336325277
27.664223802395213
259.0025444082403
276.27010930843926
23.236613138649744
225.14353695121315
-223.97743903699114
292.75182433923476
256.93909551237385
221.11465223147587
280.42481783675424
189.74032000933607
252.17936961832552
31.23225708622715
281.870511052046
274.52621683235077
244.17760413415638
259.3868565780804
250.09366563629897
235.33681189323468
14.264287363166375
237.90557120956333
264.49291895754266
-10.9055324769638
51.132715633373635
250.25289013994166
48.33819785403563
244.18747332973643
-158.78607396362068
172.06506024701736
253.89975924001448
