episode,score,avg_score
740,12.908247431701923,-39.25632441737996
741,-91.46151470075672,-39.79510221340732
742,-42.40449974739667,-39.81761004040839
743,-133.08406046858025,-40.487691768377175
744,9.818095068002492,-39.307161723472525
745,-102.7667206031652,-39.811570166036205
746,-48.1389978129295,-40.18332204014038
747,6.681376807778491,-39.72884205759314
748,-9.571689972246892,-39.772633524438604
749,-45.03125308305269,-40.15113518926077
750,-184.1939751010009,-40.727834096637686
751,18.64259176430845,-40.07914555626915
752,-26.958753173884148,-40.01926053715864
753,42.124631149391256,-39.116954261205976
754,-14.367836472665886,-38.743788436067234
755,19.00089076740161,-38.04257150400311
756,40.530076981685994,-37.308705911773956
757,28.614150126017627,-36.52682010230914
758,-13.569130258301385,-36.387330381781865
759,27.37026437829103,-35.361203437109616
760,3.2906203041720516,-35.28448595419191
761,28.941640170590343,-33.19094071255849
762,27.63168049958989,-32.47375477304704
763,-23.296628135205665,-31.70606809483138
764,2.918581581386392,-31.466516166985894
765,-24.01604948835363,-31.16443517689995
766,-37.9490723357364,-30.36982852874468
767,-12.082776740050155,-30.61752394112971
768,-0.5752092316969595,-30.381196145530193
769,53.004160901631906,-29.83906777895176
770,-84.02954036235076,-30.21505080980649
771,-6.790708751980395,-29.326156577234833
772,-61.87820215880847,-28.339977742082677
773,16.47891451773563,-28.225155614098313
774,-63.44866156665222,-27.163535729054228
775,-65.74848228303267,-28.316226885575063
776,55.58922344493932,-28.400697407480628
777,-80.54996712816131,-27.997059904016904
778,11.485186729723921,-27.65119396485199
779,0.7187499617991335,-27.100281141591793
780,-154.87723159223793,-28.43869605374421
781,17.40390988425598,-27.90544658874454
782,6.345704237075012,-27.43866736004874
783,-198.4081975867751,-29.52936784528664
784,-12.738385578488064,-30.014559886239827
785,63.71934792945714,-28.702142936829112
786,-154.99984114707883,-30.487882689233203
787,-94.88617813534873,-30.94142649302137
788,-27.42035790872814,-30.39097647999415
789,-18.05766887357862,-29.820469632764667
790,4.974939331226096,-29.465686921487823
791,-32.08768399272405,-29.675936520738507
792,-1.339533804682901,-29.29248511256078
793,24.406097557643648,-28.984815219699527
794,-212.08831917701485,-31.12230601858766
795,-0.6601573076339236,-30.575136310056983
796,-169.25713325730453,-32.284032214924984
797,-94.0333827572094,-33.083342379497374
798,-120.7303271032024,-34.58806221475934
799,3.5000187989994203,-35.686613581652786
800,24.470343712756147,-35.648651871019354
801,42.20724653897912,-35.22800544802056
802,7.019748463767058,-35.186900116220215
803,-41.05934480742252,-34.102133628485454
804,13.796966694527299,-33.867624685119
805,27.57664683876719,-34.297199823751924
806,-21.216228851571415,-33.966697218240796
807,68.56287311897503,-33.24999293403399
808,-16.228068921060498,-33.42503582443509
809,-49.25657320047701,-33.43995897935764
810,1.1132408626362036,-32.77649196833012
811,-47.29869169909239,-32.91475060839213
812,-75.58349549831591,-34.10456380188819
813,118.08877464586524,-32.36409317855844
814,-1.5698597400543548,-29.104115613916274
815,32.00254307636547,-28.589920024296966
816,-44.96535982800394,-28.42429613230667
817,-57.281367024178266,-28.260704666732995
818,-18.594201628578944,-27.58454098690572
819,-38.4334746653566,-27.280093305882705
820,59.77448392499827,-26.97048362795129
821,-130.4354284690075,-28.026501108754697
822,-5.97675644437966,-28.00666965455809
823,32.26296838774638,-27.442068764564368
824,18.619874734179334,-27.258158569121584
825,100.46265263137981,-25.97497365522463
826,-43.61598719183246,-25.750296847547194
827,9.100042134918198,-25.7579653643272
828,140.6125807664596,-22.53762094083819
829,148.392534175274,-20.585818124356457
830,-1.2644556571705436,-20.67781706724938
831,-41.5790711881705,-20.84802177072364
832,10.807985358516376,-20.30953115893285
833,98.83767981109943,-18.249995907750932
834,-12.568475001955477,-18.27157949276188
835,66.36400013941552,-17.293046568854958
836,24.246940376150476,-16.645792754988904
837,-17.928890954913797,-15.888677803726411
838,-48.609002958378156,-16.362762408616128
839,33.468865764798664,-15.73074769045557
840,104.9780131307241,-14.810050033465345
841,-188.02280620995623,-15.775662948557342
842,-161.804157510427,-16.969659526187648
843,-3.701088489226848,-15.67582980639411
844,-23.73063402239346,-16.01131709729807
845,-65.31302195924485,-15.636780110858867
846,20.86582867713632,-14.946731845958206
847,133.9256004688774,-13.67428960934722
848,-67.60000156114134,-14.254572725236164
849,2.5501021070099625,-13.778759173335537
850,12.463708021210719,-11.81218234211342
851,-21.53945413271154,-12.214002801083623
852,120.80397587201207,-10.736375510624658
853,-32.164808852570076,-11.479269910644273
854,120.11438538751649,-10.134447692042448
855,-97.62300043688307,-11.300686604085296
856,-10.841627503381702,-11.814403648935972
857,33.87073292989292,-11.761837820897217
858,-6.296457701236903,-11.689111095326574
859,40.216401396159725,-11.560649725147886
860,-40.37975030830748,-11.997353431272682
861,86.85710773353875,-11.418198755643198
862,-26.76084351769164,-11.962123995816016
863,-26.770629069937726,-11.996864005163337
864,58.54437943701606,-11.44060602660704
865,-17.11744625919785,-11.37161999431548
866,77.58639726477992,-10.216265298310319
867,-3.700310646765743,-10.132440637377474
868,-86.43574517972907,-10.991045996857792
869,46.16202074518233,-11.059467398422289
870,10.695894576602555,-10.112213049032755
871,-23.64562280753941,-10.280762189588344
872,-2.562139736191398,-9.687601565362177
873,-30.021628608299864,-10.15260699662253
874,14.212623503987103,-9.375994145916138
875,-11.477465662581679,-8.833283979711627
876,-16.52665149778244,-9.554442729138845
877,-29.0546675818575,-9.039489733675808
878,40.03327848422345,-8.754008816130812
879,65.72866572877196,-8.103909658461081
880,-5.885762778880462,-6.613994970327505
881,-34.08378742240927,-7.1288719433941585
882,24.001165451036123,-6.952317331254547
883,17.15607218479512,-4.796674633538847
884,22.81859715986848,-4.44110480615528
885,133.56599997580233,-3.742638285691829
886,-25.109942846451645,-2.4437393026855565
887,-99.74315057015235,-2.4923090270335937
888,32.87151917408528,-1.8893902562054603
889,-40.80630724073151,-2.116876639876989
890,138.49393475424546,-0.7816866856467953
891,-6.291456805270954,-0.5237244137722636
892,151.90272011093916,1.0086981253839566
893,-25.37373009826139,0.5108998488249062
894,138.95881734027017,4.021371213997757
895,92.21839580703616,4.950156745144458
896,-57.51216176682418,6.06760646004926
897,-33.56910070207451,6.672249280600609
898,49.9205835408431,8.378758387041064
899,78.43121915138606,9.128070390564933
900,10.906091835699613,8.992427871794366
901,4.8568634080545365,8.61892404048512
902,22.82187057392494,8.776945261586699
903,0.2970855565497885,9.19050956522642
904,-166.25553226300076,7.389984575651141
905,-117.02567254159477,5.943961381847522
906,-36.876520583945236,5.787358464523784
907,20.888624747048965,5.310615980804523
908,-69.19865517826119,4.780910118232516
909,49.12467679903688,5.7647226182276565
910,-12.941459911327868,5.624175610488014
911,10.839751675165445,6.205560044230592
912,28.203766607985585,7.243432665293607
913,-10.215201904164658,5.960392899793305
914,-26.805471253315105,5.708036784660699
915,54.70512948228017,5.935062648719846
916,110.25190666009472,7.487235313600833
917,73.93409434993741,8.79938992734199
918,-138.60141498673985,7.59931779376038
919,135.34534250512755,9.337105965465222
920,-60.2221254766625,8.137139871448614
921,-52.736151065956015,8.91413264547913
922,110.85594613537866,10.082459671276712
923,-8.169269445540003,9.67813729294385
924,102.36808975241941,10.515619443126251
925,239.9219302602825,11.910212219415278
926,72.24494522284499,13.068821543562054
927,55.2192108362831,13.530013230575701
928,-2.9998483270912715,12.093888939640191
929,-0.44379502132478876,10.605525647674204
930,24.289828905604722,10.861068493301957
931,90.24394291122985,12.17929863429596
932,-25.95692474299871,11.811649533280809
933,-14.837718503316381,10.67489555013665
934,-6.991137989111408,10.730668920265094
935,119.62559788794412,11.26328489775038
936,25.55302776355846,11.276345771624458
937,-28.73787378781691,11.16825594329543
938,6.374902958863316,11.718095002467841
939,-3.9912104050100714,11.343494240769756
940,8.97583124933039,10.383472421955817
941,-13.980670008659146,12.123893783968787
942,50.76256941747575,14.249561053247815
943,-14.07448098697158,14.145827128270371
944,68.4849663063905,15.067983131558208
945,22.273265133358848,15.943846002484245
946,6.775814264264499,15.802945858355528
947,-46.20680469549734,14.001621806711778
948,127.10238393836227,15.948645661706815
949,108.36760487093906,17.006820689346103
950,36.151303020967596,17.243696639343675
951,-25.0224132233065,17.208867048437725
952,74.32782145896286,16.74410550430723
953,104.593022401608,18.111683816849016
954,-21.154772946213114,16.69899223351172
955,-13.046538140805879,17.54475685647249
956,-64.9177124052757,17.00399600745355
957,-49.14281754541518,16.173860502700464
958,-26.599551741968625,15.970829562293153
959,-53.759817023365464,15.0310673780979
960,46.19470898455455,15.896811971026523
961,62.653515880503754,15.65477605249617
962,119.86581771675627,17.12104266484065
963,-104.95073234085768,16.33924163213145
964,-83.09196813470128,14.922878156414276
965,47.54329631513088,15.569485582157563
966,-147.22752520689943,13.32134635744077
967,-51.20135189091108,12.846335944999316
968,6.4408178297397995,13.775101575094006
969,7.716303925343112,13.390644406895614
970,16.539724995109637,13.449082711080685
971,75.04814248058291,14.43602036396191
972,67.06764510179241,15.132318212341747
973,-113.96645087952353,14.29286998962951
974,57.8665971732175,14.729409726321812
975,-73.64449435893263,14.107739439358305
976,-23.455709023252595,14.0384488641036
977,-3.8257369946854,14.290738169975322
978,11.221562902168799,14.002621014154776
979,-4.841083107117001,13.296923525795886
980,-5.546202883695457,13.30031912474774
981,90.32845050646738,14.544441504036506
982,101.71026597291976,15.32153250925534
983,26.13505642739463,15.411322351681333
984,113.25728878590776,16.315709267941727
985,121.07221264749622,16.190771394658665
986,-19.51904785439254,16.246680344579254
987,-20.47387069385242,17.039373143342253
988,6.516266028928385,16.775820611890687
989,253.284708820957,19.71673077250757
990,-18.05576023502698,18.15123382261484
991,84.31001662831945,19.05724855695075
992,77.99501428622258,18.318171498703588
993,19.897038987544377,18.770879189561644
994,11.634298941934077,17.49763400557828
995,-137.7779116251055,15.197670931256866
996,67.72046137785999,16.449997162703706
997,111.39717892590845,17.899659958983538
998,95.60574908040819,18.356511614379187
999,59.16986425938547,18.163898065459183
1000,-11.43273952457784,17.94050975185641
1001,35.9331131335471,18.251272249111334
1002,-33.048329291626715,17.692570250455816
1003,-2.793995778923545,17.661659437101083
1004,10.168506377440721,19.425899823505496
1005,90.10854765071144,21.49724202542856
1006,64.73800437180239,22.513387274986034
1007,-56.31059867120204,21.74139504080352
1008,118.35815671051778,23.616963159691313
1009,-36.82816423050288,22.757434749395916
1010,-19.733391053921224,22.68951543796998
1011,-47.168997074588546,22.109427950472444
1012,8.836060857154251,21.915750892964134
1013,12.907639957511677,22.14697931158089
1014,-2.016148868618984,22.394872535427854
1015,74.46984959352352,22.59251973654029
1016,7.190862217008288,21.561909292109423
1017,128.82918657609778,22.110860214371026
1018,80.77549022739642,24.304629266512393
1019,281.21366609960023,25.76331250245712
1020,-10.960250659848413,26.255931250625263
1021,152.39563077554453,28.307249069040264
1022,4.901930428477272,27.247708911971248
1023,49.9668259951865,27.829069866378518
1024,36.061572575815376,27.16600469461248
1025,-25.584698803087562,24.51093840397877
1026,47.50196847162928,24.263508636466618
1027,57.59045916158196,24.287221119719607
1028,5.24375908921111,24.369657193882627
1029,110.45985807576173,25.478693724853493
1030,89.70924773594164,26.13288791315686
1031,140.57458172116463,26.636194301256204
1032,100.96939872264792,27.905457535912674
1033,29.04963743203993,28.34433109526624
1034,139.52271208862606,29.80946959604362
1035,-49.14160849154793,28.121797532248696
1036,-45.2188104061094,27.41407915055202
1037,-3.1362650415287874,27.670095238014895
1038,196.15846427201586,29.567930851146425
1039,19.48405575331698,29.8026835127297
1040,-16.055346576493545,29.552371734471457
1041,-11.530699396929677,29.576871440588754
1042,-2.7568842828266327,29.041676903585724
1043,-154.1043124873922,27.641378588581524
1044,40.55499619881721,27.362078887505785
1045,36.17483128639003,27.5010945490361
1046,45.854153566007355,27.89187794205353
1047,22.17608774406804,28.575706866449185
1048,101.07666405768974,28.315449667642454
1049,22.07644857553099,27.45253810468838
1050,92.83117928741423,28.019336867352845
1051,66.38849560544753,28.933445955640387
1052,109.02959888344647,29.28046372988522
1053,7.071441267053615,28.30524791853968
1054,56.871661113060554,29.085512259132418
1055,-22.582582526660616,28.990151815273872
1056,142.2025149085339,31.061354088411967
1057,54.81002886221316,32.100882552488244
1058,123.37364715226461,33.60061454143058
1059,98.88960788177013,35.12710879048194
1060,203.14608164441864,36.69662251708058
1061,31.930272003624083,36.38939007831178
1062,-16.170885346467216,35.029023047679544
1063,93.85581859724942,37.01708855706061
1064,11.136991722529089,37.95937815563292
1065,-62.90552518892761,36.85488994059234
1066,9.071024880397015,38.4178754414653
1067,14.289542368486892,39.072784384059275
1068,134.66890682651683,40.35506527402705
1069,51.69208630151462,40.794823097788765
1070,-156.10772613684568,39.06834858646921
1071,-4.13575992059971,38.276509562457385
1072,115.26260896074372,38.7584592010469
1073,122.77436069782581,41.1258673168204
1074,144.27007983205843,41.9899021434088
1075,32.88720628789193,43.05521914987704
1076,141.46150548242454,44.704391294933814
1077,0.9572703074352802,44.752221367955016
1078,6.680441850505105,44.70681015743838
1079,26.516991207375682,45.020390900583315
1080,126.44878454106532,46.34034077483092
1081,-10.51169263572882,45.331939343408955
1082,149.54685583913968,45.810305242071166
1083,136.63730355069274,46.91532771330413
1084,-15.674260526221445,45.626012220182844
1085,-94.20251460540761,43.4732649476538
1086,153.29748993667505,45.20143032556449
1087,30.310556420465787,45.709274596707665
1088,101.28675267440902,46.656979463162486
1089,91.77757674168996,45.041908142369806
1090,152.81110024609382,46.75057674718102
1091,53.03554604149642,46.437832041312774
1092,19.455315089083115,45.85243504934138
1093,-23.94256156465717,45.41403904381937
1094,-31.809649899701185,44.97959955540302
1095,99.57762117513207,47.353154883405395
1096,158.44575848694504,48.26040785449625
1097,-37.120563859268074,46.77523042664448
1098,146.31956668428995,47.28236860268329
1099,-1.8836841103838964,46.6718331189856
1100,190.93200579497778,48.69548057218116
1101,-9.530597367793021,48.240843467167764
1102,54.63252702684966,49.11765203035252
1103,137.16810308650489,50.51727301900681
1104,-73.52862412704513,49.680301713961946
1105,148.12816416122433,50.26049787906707
1106,116.88080512627235,50.78192588661176
1107,-26.489765828140122,51.08013421504239
1108,30.105631223567627,50.19760896017289
1109,38.7701226046747,50.953591828524665
1110,103.02113816499914,52.18113712071388
1111,-40.85103371996617,52.24431675426009
1112,57.785023433124394,52.73380638001979
1113,135.41206305637616,53.95885061100844
1114,114.98570287442132,55.128869128438836
1115,96.82525696337798,55.35242320213739
1116,-6.693774454230123,55.213576835425
1117,14.499133171373359,54.07027630137775
1118,-24.850511492826755,53.01401628417553
1119,138.43204304006525,51.58620005358017
1120,4.962122406531989,51.74542378424398
1121,75.4853363974462,50.976320840462996
1122,73.41719311165397,51.66147346729476
1123,180.45619951689537,52.966367202511854
1124,182.7389743334677,54.43314122008838
1125,64.89351878287917,55.337923395948046
1126,-5.71711016961595,54.805732609535596
1127,126.82702289580034,55.49809824687778
1128,119.86254639237816,56.644286119909445
1129,119.38591734439744,56.733546712595796
1130,123.21339799967153,57.06858821523309
1131,127.97569785583583,56.94259937657982
1132,40.36070186127856,56.33651240796612
1133,-2.6196203946392416,56.01981982969934
1134,279.9592573762745,57.424185282575806
1135,36.88838496518079,58.2844852171431
1136,-31.54553779840583,58.421217943220135
1137,74.13021078565242,59.19388270149195
1138,100.51481522094126,58.237446210981204
1139,142.826030030809,59.47086595375612
1140,96.5124245335488,60.596543664856554
1141,14.170772133045745,60.85355838015631
1142,158.71935293385386,62.468320752323116
1143,29.54264776197573,64.30479035481679
1144,163.1923194662463,65.53116358749106
1145,261.05717994523167,67.77998707407949
1146,20.062202920447376,67.52206756762389
1147,114.23142958678528,68.44262098605107
1148,128.9125916317395,68.72098026179157
1149,-9.814987189532218,68.40206590414094
1150,-269.93594064314755,64.77439470483532
1151,3.175736605259928,64.14226711483343
1152,150.7838985133959,64.55981011113293
1153,8.024051534022604,64.56933621380263
1154,127.67396654285668,65.27735926810058
1155,52.94294790025231,66.03261457236971
1156,98.67020642365057,65.59729148752088
1157,-8.954311035792259,64.95964808854082
1158,64.67692547426381,64.37268087176082
1159,143.1463626680285,64.8152484196234
1160,157.4715768222593,64.35850337140181
1161,129.8816666702898,65.33801731806848
1162,209.59445032695308,67.59567067480268
1163,51.624959022543166,67.17336207905561
1164,153.39256889571286,68.59591785078743
1165,58.102067578611,69.80599377846282
1166,-210.300269504864,67.6122808346102
1167,143.59634828418893,68.90534889376724
1168,125.72470226760832,68.81590684817816
1169,60.46774199830247,68.90366340514603
1170,-19.303404464042018,70.27170662187406
1171,177.66230852368955,72.08968730631696
1172,-197.19214616093106,68.96513975510021
1173,-36.88582640694146,67.36853788405254
1174,-17.154315096354466,65.75429393476841
1175,-41.38191231392436,65.01160274875025
1176,2.9714243993291234,63.6267019379193
1177,275.059450744172,66.36772374228666
1178,71.55144053083215,67.01643372908993
1179,13.710700606275353,66.88837082307893
1180,92.10124710941955,66.54489544876247
1181,89.89408398563185,67.5489532149761
1182,56.04753578395142,66.61396001442421
1183,154.88936790568607,66.79648065797413
1184,143.9016585847616,68.39223984908395
1185,-25.6618779697839,69.0776462154402
1186,51.28380058289603,68.0575093219024
1187,87.91413984633003,68.63354515616105
1188,3.1885521585608325,67.65256315100257
1189,119.06896441374474,67.92547702772312
1190,4.151062442953673,66.43887664969171
1191,134.53149476523578,67.25383613692911
1192,-47.863835034968034,66.5806446356886
1193,127.58452499413349,68.09591550127651
1194,29.468061177302474,68.70869261204653
1195,121.83265567716775,68.9312429570669
1196,31.22526256518273,67.65903799784927
1197,31.175390255673904,68.3419975389987
1198,-17.937118135718464,66.69943069079861
1199,129.99330763657971,68.01820060826824
1200,12.240668589672879,66.23128723621521
1201,165.63413219078046,67.98293453180094
1202,33.04712697175884,67.76708053125002
1203,117.06631691806203,67.5660626695656
1204,126.82447056698166,69.56959361650587
1205,112.84073236332442,69.21671929852685
1206,110.81249764090298,69.15603622367317
1207,157.62462928355478,70.99718017479012
1208,23.458122307078938,70.93070508562523
1209,140.66399315238544,71.94964379110233
1210,122.33199921058055,72.14275240155816
1211,176.44367678754384,74.31569950663325
1212,-114.65594794201076,72.5912897928819
1213,129.27585138547312,72.52992767617289
1214,105.16486823422039,72.43171932977086
1215,79.65168442426311,72.25998360437971
1216,87.29451290002986,73.1998664779223
1217,49.49161819349085,73.5497913281435
1218,6.089433318447718,73.85919077625624
1219,165.00451066066535,74.12491545246223
1220,-20.787263562199442,73.8674215927749
1221,-7.976408270155716,73.0328041460989
1222,73.0971057686066,73.02960327266842
1223,128.0410231775974,72.50545150927545
1224,5.947802751136265,70.73753979345213
1225,140.71791933144226,71.49578379893777
1226,120.81121670427225,72.76106706767663
1227,136.4082214104291,72.85687905282293
1228,129.66821476417755,72.95493573654093
1229,-5.96184440440517,71.7014581190529
1230,101.2904894076091,71.48222903313228
1231,30.82007548322864,70.51067280940622
1232,38.67707351390348,70.49383652593247
1233,116.27752891609568,71.68280801903981
1234,98.47706204254536,69.86798606570251
1235,120.11035131520919,70.70020572920279
1236,-229.23548302337625,68.7233062769531
1237,179.9399307775986,69.78140347687257
1238,157.39313606378767,70.35018668530103
1239,141.16276267428375,70.33355401173577
1240,125.21693193107392,70.62059908571104
1241,46.48664179886205,70.94375778236919
1242,-3.941520021784557,69.31714905281281
1243,-44.87484213921404,68.5729741538009
1244,-12.426332259976391,66.81678763653868
1245,16.330303454401545,64.36951887163038
1246,266.07930548899316,66.82968989731583
1247,137.13741004828452,67.05874970193082
1248,218.76595328832818,67.9572833184967
1249,173.88549776725614,69.79428816806458
1250,-109.07206248951634,71.4029269496009
1251,149.463830547524,72.86580788902354
1252,59.084396852313304,71.9488128724127
1253,124.38404515934727,73.11241280866595
1254,-5.769336763112902,71.77797977560627
1255,34.55363840621048,71.59408668066584
1256,26.739176421115644,70.87477638064048
1257,119.72313998695603,72.16155089086799
1258,-13.81860340378104,71.37659560208753
1259,108.0430401336814,71.02556237674406
1260,0.5466020980884281,69.45631262950235
1261,7.09379987423371,68.22843396154181
1262,-233.2441912332619,63.80004754593964
1263,47.549469004236784,63.759292645756595
1264,175.62367948812624,63.981603751680716
1265,158.92280779569353,64.98981115385155
1266,164.61504089638427,68.73896425786401
1267,159.760987291947,68.90061064794159
1268,272.90154124805906,70.3723790377461
1269,-226.95855992494657,67.49811601851363
1270,128.59242896014004,68.97707435275544
1271,10.757343970825957,67.3080247072268
1272,128.06248862670418,70.56057105510315
1273,272.95440841259017,73.65897340329848
1274,232.22059506591776,76.1527225049212
1275,59.58616225359477,77.16240325059638
1276,-38.01825103406673,76.75250649626243
1277,116.10252804276391,75.16293726924835
1278,-130.87815082393428,73.13864135570068
1279,-37.93936924871856,72.62214065715075
1280,-98.56366058710708,70.71549158018549
1281,124.58314134661435,71.0623821537953
1282,122.11370324688359,71.72304382842462
1283,138.35689033140966,71.55771905268186
1284,-41.52221872007624,69.70348027963348
1285,163.44002497690713,71.59449930910039
1286,173.5098962171803,72.81676026544324
1287,167.1797828533276,73.6094166955132
1288,-14.76558433649052,73.42987533056268
1289,-187.27064712399863,70.36647921518525
1290,175.23786986704005,72.07734728942611
1291,183.44586891243046,72.56649103089806
1292,-430.6429604071356,68.7386997771764
1293,128.94350624064205,68.75228958964149
1294,161.65285759670246,70.07413755383548
1295,118.93736351722285,70.04518463223604
1296,35.16450353129207,70.08457704189713
1297,-77.96627802028208,68.99316035913758
1298,4.946937620172008,69.22200091669647
1299,73.14951551739136,68.6535629955046
1300,133.9656069494846,69.8708123791027
1301,38.592250080253905,68.60039355799745
1302,106.57627077111638,69.33568499599102
1303,206.39944561482747,70.22901628295867
1304,40.35509790749063,69.36432255636375
1305,166.14025997727035,69.89731783250322
1306,150.59823158716327,70.29517517196582
1307,86.68543571088401,69.58578323623911
1308,14.817233998275029,69.49937435315107
1309,-2.4823515811287677,68.06791090581594
1310,58.6300481554984,67.4308913952651
1311,150.81810631069496,67.17463569049661
1312,124.46690601468681,69.56586423006361
1313,118.60232555555403,69.4591289717644
1314,123.10559215277104,69.63853621094991
1315,151.07548756395803,70.35277424234687
1316,231.32725932413737,71.79310170658795
1317,245.36578304728124,73.75184335512584
1318,-22.106267416878552,73.46988634777257
1319,1.7994530763711225,71.83783577192963
1320,147.86342229429206,73.52434263049454
1321,-19.341298476615194,73.41069372842995
1322,-190.54796934470934,70.7742429772968
1323,15.227460042069227,69.64610734594152
1324,113.26829088320444,70.7193122272622
1325,-152.63018325521517,67.78583120139564
1326,60.63894650823207,67.18410849943523
1327,5.751694665764873,65.87754323198857
1328,34.427987277249656,64.9251409571193
1329,108.04811129961655,66.06524051415951
1330,21.06926430222397,65.26302826310567
1331,-78.37883045452001,64.17103920372818
1332,159.3630750041923,65.37789921863106
1333,-52.68042491107279,63.68831968035937
1334,73.89108290477031,63.44245988898163
1335,-30.27508495301936,61.938605526299334
1336,128.95397740166644,65.52050013054976
1337,101.5475168388684,64.73657599116247
1338,-13.48162924467644,63.027828338077825
1339,120.53597663958044,62.82156047773079
1340,-39.06217634529983,61.17876939496705
1341,85.07023779989461,61.56460535497738
1342,-58.31522431560883,61.02086831203914
1343,123.35370776303219,62.703153811061604
1344,54.744943733470734,63.37486657099608
1345,77.07809254364379,63.982344461888495
1346,231.83987477980372,63.63995015479661
1347,193.32736724221422,64.20184972673589
1348,129.97620442532573,63.31395223810587
1349,127.40971200169629,62.849194380450264
1350,102.47861552222221,64.96470116056767
1351,-14.70483316223239,63.323014523470086
1352,-58.627102354102334,62.14589953140593
1353,-97.37124147971484,59.92834666501531
1354,-2.901006399807855,59.95702996864838
1355,15.302897983863872,59.76452256442491
1356,127.58103821799885,60.772941182393744
1357,-250.34813107520839,57.07222847177209
1358,131.15857642852086,58.522000270095106
1359,-12.958083231332921,57.31198903644498
1360,-17.85502331964347,57.12797278226764
1361,16.654643722921005,57.22358122075453
1362,-7.73234694010155,59.47869966368612
1363,155.51290293971516,60.5583340030409
1364,226.26374952129663,61.06473470337261
1365,94.84132162613709,60.423919841677055
1366,137.67126950293328,60.15448212774254
1367,280.9717536085603,61.36658979090868
1368,50.99001563055502,59.147474534733625
1369,88.35344766924625,62.30059461067556
1370,169.07544612964563,62.70542478237062
1371,52.83538488533316,63.126205191515695
1372,-2.785728816950768,61.817723017079146
1373,142.66119834063267,60.51479091635956
1374,-41.414255141451605,57.77844241428588
1375,-12.63228137580019,57.05625797799192
1376,37.47924613512819,57.81123294968386
1377,275.79536204291645,59.40816128968539
1378,256.07858620117383,63.27772865993646
1379,121.36820969623274,64.87080444938599
1380,274.7513029760304,68.60395408501736
1381,-27.682784315732775,67.0812948283939
1382,253.56574170355194,68.39581521296058
1383,139.38198856808114,68.4060661953273
1384,169.3659579175521,70.51494796170358
1385,-65.80554506603781,68.22249226127413
1386,35.447817321784,66.84187147232018
1387,226.03043125274266,67.43037795631432
1388,113.55713523202382,68.71360515199946
1389,83.556477395267,71.42187639719212
1390,22.95346498514172,69.89903234837314
1391,47.23763861903575,68.53695004543918
1392,-147.38731835870553,71.3695064659235
1393,182.07637439292571,71.90083514744632
1394,-12.863331724690688,70.15567325423238
1395,147.5917477661837,70.442217096722
1396,135.07133732135347,71.44128543462261
1397,59.04419779436961,72.81139019276912
1398,-74.40008931101477,72.01791992345726
1399,-87.16254365855434,70.4147993316978
1400,-15.999720702463264,68.91514605517833
1401,274.904692191451,71.27827047629029
1402,61.43237515197697,70.82683152009889
1403,8.618337016764801,68.84902043411827
1404,-14.429556429590122,68.30117389074748
1405,74.75767552451238,67.3873480462199
1406,253.79685254449186,68.41933425579319
1407,178.48128843460717,69.33729278303042
1408,247.37184466386947,71.66283888968637
1409,-58.26442740637579,71.1050181314339
1410,22.447601356689226,70.7431936634458
1411,139.2418191014597,70.62743079135343
1412,241.33070597784678,71.79606879098503
1413,77.53637032104932,71.38540923864
1414,35.63216921940194,70.51067500930631
1415,-120.61051354107008,67.79381499825604
1416,220.966452244656,67.69020692746122
1417,74.78962697486882,65.98444536673709
1418,-409.4865801980804,62.11064223892506
1419,281.3485389082042,64.9061330972434
1420,-2.0025869736743793,63.40747300456373
1421,125.20607508908827,64.85294674022076
1422,123.81050286878752,67.99653146235573
1423,93.31599728610182,68.77741683479606
1424,116.5423300600381,68.8101572265644
1425,-168.76876646828842,68.64877139443367
1426,-3.097287256114811,68.01140905679019
1427,240.86174900001575,70.36250960013268
1428,9.220922910212124,70.11043895646232
1429,113.51000597426119,70.16505790320876
1430,-41.86449822979249,69.5357202778886
1431,82.5640010031148,71.14514859246493
1432,-56.56208461112256,68.9858969963118
1433,80.49640592306231,70.31766530465315
1434,-0.7416740953959504,69.5713377346515
1435,206.7750492787638,71.94183907696933
1436,71.8496818886082,71.37079612183874
1437,-39.58886895036882,69.95943226394637
1438,-126.2590756642009,68.83165779975111
1439,245.66256014607993,70.08292363481611
1440,256.8378188019245,73.04192358628836
1441,96.62272452996712,73.15744845358908
1442,230.21359941133966,76.04273669085858
1443,-25.706683538124224,74.552132777847
1444,-194.81292920591125,72.0565540484532
1445,3.0041878796440074,71.31581500181319
1446,243.37801077560425,71.4311963617712
1447,99.36737201796372,70.4915964095287
1448,-49.18751594246069,68.69995920585083
1449,117.61496246709095,68.60201171050477
1450,240.14017656168923,69.97862732089943
1451,-210.93386619559612,68.0163369905658
1452,25.598087083079122,68.85858888493762
1453,68.65544337892368,70.518855733524
1454,-65.06627975558733,69.89720299996621
1455,105.57538401186574,70.79992786024623
1456,96.44330742066488,70.4885505522729
1457,221.68233550033045,75.20885521802829
1458,95.36533768505075,74.85092283059357
1459,49.30279676166029,75.4735316305235
1460,58.79901989516174,76.24007206267156
1461,237.79620145024694,78.45148763994483
1462,98.60108369930413,79.51482194633888
1463,202.39076694860984,79.98360058642783
1464,137.96450277493835,79.10060811896425
1465,-66.0459465638188,77.49173543706468
1466,25.24430656933832,76.36746580772873
1467,145.35408460649563,75.01128911770809
